seriesdesc,seriestime,afd,rows,fov,voxelsize,contourname,suvmax,suvmin,suvmean,stdev,suvpeak,volume
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 05-05,1.1483408,0.8520147,0.9706064,0.0548871,,2.8073537
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 06-01,1.1332965,0.8782911,0.9916289,0.0427473,,2.887748
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 06-02,1.0836024,0.8953778,0.9822831,0.0344231,,2.816812
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 06-03,1.1482728,0.841395,0.9778301,0.0597527,,2.7665117
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 06-04,1.128327,0.8548056,0.9769776,0.0505445,,2.800905
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 06-05,1.1170949,0.779788,0.9719374,0.0636017,,2.7832785
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 07-01,1.1772043,0.866242,0.994305,0.065093,,2.7978957
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 07-02,1.0383332,0.8942885,0.9587786,0.0294116,,2.8095033
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 07-03,1.0981703,0.8793803,0.9618103,0.0410113,,2.7506049
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 07-04,1.0936774,0.8264868,0.9555159,0.050288,,2.8120828
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 07-05,1.046366,0.8195433,0.9416893,0.041609,,2.7643621
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 08-01,1.0590277,0.8460922,0.9558312,0.0445971,,2.796176
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 08-02,1.0745486,0.8255337,0.9497033,0.0471423,,2.806494
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 08-03,1.1536506,0.8419396,0.9712578,0.0543396,,2.7540441
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 08-04,1.1326839,0.7770651,0.9384185,0.0575042,,2.8013349
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 08-05,1.1456859,0.803614,0.95258,0.0670924,,2.7604928
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 09-01,1.1306416,0.8993941,0.9770081,0.0382588,,2.7996154
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 09-02,1.0555559,0.8839414,0.9720472,0.0281177,,2.77597
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 09-03,1.0440514,0.8869365,0.9657372,0.0318155,,2.7312586
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 09-04,1.1119894,0.8921782,0.9867267,0.0450816,,2.7940264
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 09-05,1.19538,0.845956,0.9687359,0.071331,,2.7480254
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 10-01,1.0503823,0.8909529,0.9764141,0.035825,,2.8095033
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 10-02,1.0981022,0.8646763,0.9832307,0.0471613,,2.7996154
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 10-03,1.0865977,0.835881,0.9835835,0.0414863,,2.7312586
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 10-04,1.1793826,0.8264186,1.0201237,0.0572591,,2.77511
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Bkg - 10-05,1.2019832,0.8469771,0.9556582,0.0679684,,2.7652221
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Ins - 01 - Spheres,0.1449296,0.0388703,0.0700002,0.016006,,23.3874493
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Ins - 02 - Background,0.140641,0.0323351,0.0641341,0.0192447,,21.8255634
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Sph - 01 - 37mm,4.3567381,1.1995325,3.4289298,0.7111583,4.1072016,26.6337471
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Sph - 02 - 28mm,4.4408092,1.3502485,3.2726223,0.7445624,4.1752915,11.6034422
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Sph - 03 - 22mm,4.4612317,1.3463682,3.0384948,0.7330854,4.0134859,5.5029292
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Sph - 04 - 17mm,4.1078596,1.2011663,2.62849,0.7101593,3.2967062,2.6001341
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Sph - 05 - 13mm,3.6361063,1.3732575,2.3026175,0.5639782,2.3794727,1.2084949
180s FDG Qclear,49516000,180000,384,699.9999847,1.8229166,Sph - 06 - 10mm,2.8079176,1.1593008,1.8578616,0.3822794,1.6036779,0.5227783
180s FDG AC,49516000,180000,384,699.9999847,1.8229166,Bkg - 01-01,1.0774057,0.8783092,0.9909632,0.0370994,,2.7910171
180s FDG AC,49516000,180000,384,699.9999847,1.8229166,Bkg - 01-02,1.0528613,0.8339857,0.9494546,0.0453143,,2.7910171
180s FDG AC,49516000,180000,384,699.9999847,1.8229166,Bkg - 01-03,1.0766222,0.8676689,0.9631294,0.0394509,,2.7652221
180s FDG AC,49516000,180000,384,699.9999847,1.8229166,Bkg - 01-04,1.0870667,0.8539606,0.9808292,0.0427177,,2.7880075
180s FDG AC,49516000,180000,384,699.9999847,1.8229166,Bkg - 01-05,1.0414377,0.8708022,0.968602,0.0358407,,2.7639322
180s FDG AC,49516000,180000,384,699.9999847,1.8229166,Bkg - 02-01,1.0730973,0.8854244,0.9806301,0.0367882,,2.7643621
180s FDG AC,49516000,180000,384,699.9999847,1.8229166,Bkg - 02-02,1.0954875,0.8733481,0.9923945,0.0462005,,2.8021948
180s FDG AC,49516000,180000,384,699.9999847,1.8229166,Bkg - 02-03,1.1304762,0.8929966,0.9727325,0.0520885,,2.7776895
180s FDG AC,49516000,180000,384,699.9999847,1.8229166,Bkg - 02-04,1.0823667,0.8794189,0.9849679,0.0384083,,2.8073537
180s FDG AC,49516000,180000,384,699.9999847,1.8229166,Bkg - 02-05,1.1185304,0.867212,0.9853026,0.0500093,,2.7996154
180s FDG AC,49516000,180000,384,699.9999847,1.8229166,Bkg - 03-01,1.0638931,0.8900591,0.9742518,0.0351768,,2.7377074
