seriesdesc,seriestime,afd,rows,fov,voxelsize,contourname,suvmax,suvmin,suvmean,stdev,suvpeak,volume
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-01,1.0962793,0.8729459,0.9661015,0.0439785,,2.7910171
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-02,1.0582186,0.842034,0.9598148,0.0415876,,2.7910171
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-03,1.122028,0.8542796,0.9614725,0.0528622,,2.7652221
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-04,1.1099811,0.8274717,0.9741096,0.0500188,,2.7880075
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-05,1.0842322,0.8612299,0.9739105,0.0409517,,2.7639322
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-01,1.0496136,0.9206045,0.9971595,0.0253139,,2.7643621
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-02,1.0950876,0.8800285,0.9719411,0.044801,,2.8021948
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-03,1.0777453,0.8642085,0.9871542,0.0366502,,2.7776895
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-04,1.1524104,0.8601708,0.9696823,0.0500033,,2.8073537
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-05,1.1207705,0.8140347,0.9503103,0.0537634,,2.7996154
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-01,1.0647717,0.8601708,0.9647514,0.0412114,,2.7377074
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-02,1.0519965,0.8498448,0.9609918,0.0336587,,2.8082137
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-03,1.0602043,0.8780428,0.9816467,0.0395577,,2.7970357
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-04,1.1357299,0.8669224,0.9797555,0.0472276,,2.8030546
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-05,1.0521951,0.8019876,0.9460335,0.0557928,,2.8125129
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-01,1.0981326,0.8260155,0.9588109,0.0504413,,2.7686613
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-02,1.0482898,0.8254198,0.9221312,0.0447643,,2.8142323
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-03,1.0422662,0.8234341,0.9474588,0.0452302,,2.7845683
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-04,1.0872771,0.7970893,0.9476997,0.0485535,,2.8129427
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-05,1.0085742,0.8387906,0.9269018,0.0338812,,2.7970357
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-01,1.0739062,0.8898911,0.9758276,0.033592,,2.7475953
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-02,1.086218,0.9043211,0.9811714,0.0338659,,2.7927365
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-03,1.0794002,0.8840001,0.9507837,0.0396569,,2.7927365
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-04,1.05802,0.8354148,0.9623679,0.0440998,,2.8026247
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-05,1.1348032,0.8338262,0.9888783,0.0487878,,2.8073537
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-01,1.1400987,0.908756,0.9977525,0.0476146,,2.887748
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-02,1.0975369,0.839254,0.9535139,0.0546985,,2.816812
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-03,1.1228223,0.8521615,0.9493077,0.0533628,,2.7665117
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-04,1.0809888,0.8714897,0.9537145,0.0411732,,2.800905
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-05,1.0736414,0.8043044,0.9483838,0.0526416,,2.7832785
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-01,1.1001846,0.8885012,0.9881979,0.0414135,,2.7978957
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-02,1.1097163,0.894326,0.984262,0.0429945,,2.8095033
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-03,1.0755609,0.8839338,0.9728545,0.0334024,,2.7506049
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-04,1.0754948,0.8434241,0.9552632,0.0411413,,2.8120828
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-05,1.1352004,0.8081434,0.9770446,0.0641661,,2.7643621
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-01,1.0743694,0.8395849,0.9625589,0.0537629,,2.796176
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-02,1.0909177,0.8434241,0.9712651,0.0479949,,2.806494
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-03,1.0701332,0.8430269,0.932946,0.039994,,2.7540441
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-04,1.069008,0.7896758,0.9135563,0.0573585,,2.8013349
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-05,1.1025013,0.8136375,0.9242019,0.0555627,,2.7604928
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-01,1.1127611,0.8838015,0.9761187,0.0449529,,2.7996154
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-02,1.1071348,0.8781089,0.9706565,0.035604,,2.77597
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-03,1.0503416,0.8623551,0.9510776,0.0376458,,2.7312586
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-04,1.0342569,0.8439537,0.9362576,0.0439131,,2.7940264
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-05,1.0698684,0.8489842,0.9646798,0.0458784,,2.7480254
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-01,1.107201,0.911867,0.9915669,0.0395799,,2.8095033
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-02,1.127853,0.9031297,0.9978153,0.0452015,,2.7996154
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-03,1.0699346,0.8440198,0.9562523,0.0418439,,2.7312586
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-04,1.0748328,0.8467999,0.9654625,0.043781,,2.77511
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-05,1.1015745,0.8861182,0.9861258,0.0451224,,2.7652221
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Ins - 01 - Spheres,0.3579687,0.2046008,0.2621458,0.0247347,,23.3874493
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Ins - 02 - Background,0.3596235,0.1980477,0.2508113,0.0233719,,21.8255634
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Sph - 01 - 37mm,4.3379216,1.2774479,3.2154477,0.707098,4.0529528,26.6337471
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Sph - 02 - 28mm,4.3289194,1.3433756,2.9970999,0.6850333,3.9417408,11.6034422
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Sph - 03 - 22mm,4.2238722,1.2725497,2.7420089,0.6159854,3.5964417,5.5029292
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Sph - 04 - 17mm,3.7048573,1.2738074,2.3261976,0.553957,2.8289163,2.6001341
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Sph - 05 - 13mm,3.2252929,1.2599732,2.106442,0.4467025,2.1637645,1.2084949
150s osem 3,49516000,150000,384,699.9999847,1.8229166,Sph - 06 - 10mm,1.9585019,1.1193142,1.5426832,0.2005229,1.4110949,0.5227783
150s osem 3,49516000,150000,384,1.8229166,,Sph - 00 - Group,4.3379216,1.1193142,2.4883132,0.5348832,2.9991517,48.0715256
150s osem 3,49516000,150000,384,1.8229166,,Ins - 00 - Average,0.3596235,0.1980477,0.2564785,0.0240533,,45.2130127
150s osem 3,49516000,150000,384,1.8229166,,Bkg - 00 - All Groups,1.1524104,0.7896758,0.9637541,0.0446211,,139.3672791
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-01,1.1070101,0.8302398,0.9790077,0.0565755,,2.7910171
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-02,1.0910809,0.8317333,0.948454,0.0509462,,2.7910171
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-03,1.1112058,0.7689407,0.9489905,0.0741658,,2.7652221
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-04,1.1642559,0.842329,0.9785762,0.0526543,,2.7880075
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-05,1.2298216,0.8662227,1.0144291,0.0780137,,2.7639322
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-01,1.0914365,0.8298132,0.9553046,0.0422955,,2.7643621
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-02,1.0774984,0.7911279,0.9321424,0.044656,,2.8021948
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-03,1.0920054,0.8218486,0.9586594,0.0564232,,2.7776895
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-04,1.0998989,0.8633072,0.9736727,0.0437076,,2.8073537
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-05,1.2219281,0.7395713,0.9865617,0.0963309,,2.7996154
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-01,1.0926454,0.878952,0.9898087,0.0421979,,2.7377074
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-02,1.1686648,0.8425422,0.9881192,0.0596948,,2.8082137
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-03,1.0940677,0.8465957,0.9735503,0.0488424,,2.7970357
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-04,1.1446288,0.8478758,0.9736392,0.0539806,,2.8030546
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-05,1.1348863,0.8016525,0.9681368,0.0643253,,2.8125129
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-01,1.1618379,0.8615294,0.9884751,0.0597413,,2.7686613
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-02,1.1518822,0.7958213,0.9613612,0.0675545,,2.8142323
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-03,1.163047,0.805706,0.9460362,0.06727,,2.7845683
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-04,1.1266372,0.768514,0.9487832,0.072124,,2.8129427
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-05,1.2543554,0.7288333,0.9322848,0.0871108,,2.7970357
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-01,1.0728761,0.8514314,0.9588857,0.044107,,2.7475953
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-02,1.108219,0.8325866,0.9459445,0.0504935,,2.7927365
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-03,1.1059434,0.8209242,0.9624841,0.0595646,,2.7927365
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-04,1.1645403,0.8401245,0.9602734,0.0542336,,2.8026247
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-05,1.1616957,0.7756965,0.9670206,0.0715048,,2.8073537
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-01,1.1843096,0.8751119,1.0069938,0.0508599,,2.887748
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-02,1.1459087,0.8898323,1.0060325,0.0560789,,2.816812
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-03,1.1404331,0.8584005,0.9864799,0.0415139,,2.7665117
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-04,1.0702449,0.8343643,0.9797537,0.0501847,,2.800905
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-05,1.110708,0.8103282,0.9418837,0.0679903,,2.7832785
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-01,1.0818363,0.8975835,0.993597,0.0403986,,2.7978957
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-02,1.1420686,0.8668628,0.9703071,0.0463359,,2.8095033
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-03,1.0937831,0.8602493,0.9814222,0.0522149,,2.7506049
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-04,1.0815518,0.8386312,0.9711473,0.0459137,,2.8120828
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-05,1.1571445,0.845458,0.9680944,0.064424,,2.7643621
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-01,1.0839697,0.8586849,0.9637606,0.0480492,,2.796176
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-02,1.0750095,0.8305954,0.9519377,0.0420206,,2.806494
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-03,1.108219,0.8179374,0.9680803,0.0599947,,2.7540441
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-04,1.1386553,0.7955369,0.9386986,0.0635083,,2.8013349
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-05,1.1770561,0.752727,0.9478801,0.0661209,,2.7604928
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-01,1.0452844,0.9047659,0.9675815,0.0245507,,2.7996154
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-02,1.1875808,0.8598226,0.97304,0.0611939,,2.77597
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-03,1.0820496,0.8396267,0.9610398,0.0542574,,2.7312586
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-04,1.0719516,0.7749853,0.9460006,0.0493422,,2.7940264
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-05,1.0533201,0.8402668,0.94619,0.0430434,,2.7480254
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-01,1.1064413,0.8844276,0.9676839,0.0421267,,2.8095033
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-02,1.0991167,0.8509336,0.9611981,0.0524516,,2.7996154
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-03,1.1254995,0.836071,0.9687371,0.0573058,,2.7312586
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-04,1.0917921,0.8330843,0.9635247,0.0544393,,2.77511
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-05,1.2122568,0.8258308,1.0055382,0.072989,,2.7652221
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Ins - 01 - Spheres,0.1309895,0.0370497,0.0687237,0.0163887,,23.3874493
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Ins - 02 - Background,0.1307761,0.030365,0.0625417,0.0141814,,21.8255634
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Sph - 01 - 37mm,4.6603656,1.262889,3.4195812,0.725359,4.1977339,26.6337471
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Sph - 02 - 28mm,4.5903196,1.3415395,3.2604959,0.741405,4.1853819,11.6034422
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Sph - 03 - 22mm,4.5503545,1.3372017,3.1191545,0.7440076,4.0842223,5.5029292
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Sph - 04 - 17mm,4.2496901,1.2857162,2.606477,0.6916752,3.261138,2.6001341
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Sph - 05 - 13mm,4.195787,1.2082034,2.3862839,0.6909602,2.4725449,1.2084949
150s qclear 4,49516000,150000,384,699.9999847,1.8229166,Sph - 06 - 10mm,2.5854416,1.1771983,1.8081981,0.3412559,1.5950112,0.5227783
150s qclear 4,49516000,150000,384,1.8229166,,Sph - 00 - Group,4.6603656,1.1771983,2.7666984,0.6557772,3.2993388,48.0715256
150s qclear 4,49516000,150000,384,1.8229166,,Ins - 00 - Average,0.1309895,0.030365,0.0656327,0.015285,,45.2130127
150s qclear 4,49516000,150000,384,1.8229166,,Bkg - 00 - All Groups,1.2543554,0.7288333,0.9675441,0.0561164,,139.3672791
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-01,1.0679451,0.8595774,0.9703687,0.0508344,,2.7910171
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-02,1.0582244,0.8368729,0.9403265,0.039958,,2.7910171
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-03,1.0732913,0.8195146,0.9440015,0.0558438,,2.7652221
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-04,1.0822482,0.854231,0.9788436,0.0404341,,2.7880075
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-05,1.1707749,0.8655486,1.0081971,0.0665979,,2.7639322
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-01,1.0664176,0.8636739,0.9599423,0.0347648,,2.7643621
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-02,1.064404,0.8379143,0.9445015,0.036788,,2.8021948
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-03,1.0598215,0.8399279,0.9633101,0.0450308,,2.7776895
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-04,1.0795403,0.8803378,0.9664316,0.0337565,,2.8073537
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-05,1.17383,0.8238889,1.0001708,0.0692644,,2.7996154
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-01,1.0846089,0.8804767,0.9818699,0.037864,,2.7377074
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-02,1.1277267,0.8565918,0.9787531,0.0511403,,2.8082137
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-03,1.0665565,0.8601328,0.9695839,0.039633,,2.7970357
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-04,1.1146733,0.865757,0.9792005,0.0472159,,2.8030546
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-05,1.1014116,0.8303462,0.9644707,0.0537441,,2.8125129
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-01,1.1153677,0.8654792,0.9772426,0.048507,,2.7686613
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-02,1.0800263,0.8195842,0.9456865,0.053705,,2.8142323
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-03,1.1177977,0.8475656,0.9450489,0.0512247,,2.7845683
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-04,1.0523227,0.8302768,0.9455133,0.046572,,2.8129427
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-05,1.1128681,0.7511234,0.9165338,0.0593321,,2.7970357
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-01,1.0379502,0.8819347,0.9579415,0.0322461,,2.7475953
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-02,1.0731525,0.8650626,0.9445547,0.0386798,,2.7927365
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-03,1.0630153,0.8473573,0.9692329,0.0467236,,2.7927365
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-04,1.1552914,0.8753387,0.9698355,0.0496678,,2.8026247
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-05,1.1266156,0.8487459,0.987774,0.0519931,,2.8073537
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-01,1.1336979,0.8640905,1.0082234,0.0421073,,2.887748
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-02,1.150084,0.8915859,1.0132551,0.0530262,,2.816812
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-03,1.0925937,0.8982514,0.978218,0.0342333,,2.7665117
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-04,1.0728054,0.8486764,0.9800403,0.0475502,,2.800905
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-05,1.0832896,0.8289576,0.9426572,0.0543103,,2.7832785
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-01,1.0833591,0.9188729,1.0033486,0.0350502,,2.7978957
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-02,1.1064109,0.8595774,0.9608179,0.0448353,,2.8095033
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-03,1.0701669,0.8742972,0.9825096,0.0424557,,2.7506049
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-04,1.0559331,0.8464546,0.9594566,0.0352142,,2.8120828
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-05,1.1107156,0.8503429,0.9654539,0.0471327,,2.7643621
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-01,1.0635707,0.8653402,0.9579415,0.041121,,2.796176
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-02,1.036978,0.8338873,0.9322789,0.0325065,,2.806494
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-03,1.0551695,0.8524953,0.9620395,0.0413129,,2.7540441
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-04,1.0693338,0.8256248,0.935582,0.0481279,,2.8013349
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-05,1.1122432,0.7907695,0.9490436,0.0524313,,2.7604928
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-01,1.0387139,0.9072083,0.9643075,0.0222695,,2.7996154
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-02,1.1580688,0.8865173,0.9789829,0.0584729,,2.77597
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-03,1.0653067,0.8704089,0.9554099,0.0465269,,2.7312586
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-04,1.0289934,0.8308322,0.9370978,0.0384824,,2.7940264
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-05,1.0192727,0.8612438,0.9403895,0.0324414,,2.7480254
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-01,1.0744023,0.9072083,0.9821086,0.0339198,,2.8095033
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-02,1.0821093,0.8658957,0.9596348,0.0430019,,2.7996154
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-03,1.1349477,0.8740194,0.967424,0.0514073,,2.7312586
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-04,1.0669036,0.8665206,0.9655875,0.0394161,,2.77511
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-05,1.1706361,0.8747832,1.0148684,0.0619981,,2.7652221
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Ins - 01 - Spheres,0.3525794,0.2099646,0.2670039,0.0242641,,23.3874493
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Ins - 02 - Background,0.3341797,0.1814971,0.2497189,0.0226896,,21.8255634
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Sph - 01 - 37mm,4.5502748,1.271383,3.2410157,0.7201328,4.1642532,26.6337471
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Sph - 02 - 28mm,4.3112183,1.4087905,3.0025141,0.6999562,4.0252624,11.6034422
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Sph - 03 - 22mm,4.0763268,1.1936878,2.7927895,0.6507781,3.7075315,5.5029292
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Sph - 04 - 17mm,3.5457916,1.3565074,2.2571406,0.509624,2.7312911,2.6001341
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Sph - 05 - 13mm,3.2872241,1.2233355,2.0282326,0.4800951,2.0846353,1.2084949
150s osem 4,49516000,150000,384,699.9999847,1.8229166,Sph - 06 - 10mm,2.0279222,1.136753,1.5431517,0.228725,1.4016042,0.5227783
150s osem 4,49516000,150000,384,1.8229166,,Sph - 00 - Group,4.5502748,1.136753,2.477474,0.5482185,3.0190964,48.0715256
150s osem 4,49516000,150000,384,1.8229166,,Ins - 00 - Average,0.3525794,0.1814971,0.2583614,0.0234768,,45.2130127
150s osem 4,49516000,150000,384,1.8229166,,Bkg - 00 - All Groups,1.17383,0.7511234,0.9661202,0.0452175,,139.3672791
150s qclear 3 - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-01,1.080399,0.8974094,0.9865633,0.0388343,,2.7910171
150s qclear 3 - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-02,1.0636411,0.8812193,0.978006,0.0372856,,2.7910171
150s qclear 3 - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-03,1.1012757,0.8651714,0.9733273,0.0475795,,2.7652221
150s qclear 3 - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-04,1.0894883,0.8798702,0.9823596,0.0390115,,2.7880075
150s qclear 3 - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-05,1.1014178,0.853597,0.9804002,0.0417261,,2.7639322
150s qclear 3 - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-01,1.0650612,0.9253869,1.0033208,0.026314,,2.7643621
150s qclear 3 - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-02,1.0705289,0.8796571,0.972832,0.0391948,,2.8021948
150s qclear 3 - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-03,1.0738662,0.8762487,0.9805827,0.0352764,,2.7776895
150s qclear 3 - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-04,1.1137022,0.8677987,0.9572697,0.039964,,2.8073537
150s qclear 3 - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-05,1.1669588,0.7896889,0.9536963,0.0612726,,2.7996154
150s qclear 3 - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-01,1.0852987,0.8505436,0.9649843,0.0433288,,2.7377074
150s qclear 3 - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-02,1.0460308,0.8651714,0.9565293,0.0326674,,2.8082137
150s qclear 3 - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-03,1.0426935,0.8425195,0.9612055,0.0347176,,2.7970357
150s qclear 3 - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-04,1.1180338,0.8643193,0.9634143,0.0457342,,2.8030546
150s qclear 3 - MPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-05,1.0686826,0.8077253,0.9454129,0.0488234,,2.8125129
